Date,Place,Title,Price,Sold,S/H,Comm.,Ship,Net,Notes
26-Jul-10,Salvation Army Walled Lake,"I, Robot",$0.27 ,$1.95 ,$2.64 ,$0.29 ,$2.07 ,$1.96 ,
26-Jul-10,Salvation Army Walled Lake,The Time Machine,$0.27 ,$0.98 ,$2.64 ,$0.15 ,$1.56 ,$1.64 ,
26-Jul-10,Salvation Army Walled Lake,The Indian in the Cupboard,$0.27 ,$1.09 ,$2.64 ,$0.16 ,$1.90 ,$1.40 ,
26-Jul-10,Salvation Army Walled Lake,Jennie,$0.27 ,,,,,($0.27),
26-Jul-10,Salvation Army Walled Lake,X-files Goblins,$0.27 ,,,,,($0.27),
26-Jul-10,Salvation Army Walled Lake,Crooked,$0.27 ,,,,,($0.27),
26-Jul-10,Salvation Army Walled Lake,Match me if you can,$0.27 ,$1.49 ,$1.67 ,$0.22 ,$0.92 ,$1.75 ,
26-Jul-10,Salvation Army Walled Lake,Bag of Bones,$0.27 ,$0.00 ,$0.00 ,$0.00 ,$2.38 ,($2.65),Refunded
26-Jul-10,Salvation Army Walled Lake,Angela's Ashes,$0.27 ,$0.75 ,$2.64 ,$0.11 ,$2.41 ,$0.60 ,
26-Jul-10,Salvation Army Walled Lake,Inherit the Wind,$0.27 ,,,,,($0.27),
26-Jul-10,Salvation Army Walled Lake,The Scarlet Letter,$0.27 ,$0.94 ,$2.64 ,$0.14 ,$1.90 ,$1.27 ,
,,,$11.83 ,$38.44 ,$63.57 ,$5.75 ,$54.27 ,$30.16 ,
29-Jul-10,Salvation Army Keego,American Wife,$0.35 ,$1.49 ,$2.64 ,$0.22 ,$2.38 ,$1.18 ,
29-Jul-10,Salvation Army Keego,What I wish I’d Known before I got married,$0.35 ,,,,,($0.35),
29-Jul-10,Salvation Army Keego,Vision in white,$0.35 ,$2.24 ,$2.64 ,$0.34 ,$2.38 ,$1.81 ,
29-Jul-10,Salvation Army Keego,Ceremony,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.24 ,$0.69 ,
29-Jul-10,Salvation Army Keego,The Virgin Blue,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
29-Jul-10,Salvation Army Keego,Of Mice and Men,$0.35 ,,,,,($0.35),
29-Jul-10,Salvation Army Keego,The Ruin: The year of rogue dragons,$0.35 ,,,,,($0.35),
,,,$2.45 ,$5.23 ,$10.56 ,$0.78 ,$9.38 ,$3.18 ,
2-Aug-10,Walled Lake P.L.,The World Below,$0.50 ,,,,,($0.50),
2-Aug-10,Walled Lake P.L.,Out of Sight,$0.50 ,,,,,($0.50),
2-Aug-10,Walled Lake P.L.,The Cunning Man,$0.50 ,$1.24 ,$2.64 ,$0.19 ,$2.38 ,$0.81 ,
2-Aug-10,Walled Lake P.L.,Autobiography of a face,$0.50 ,$1.94 ,$5.20 ,$0.29 ,$3.21 ,$3.14 ,
2-Aug-10,Walled Lake P.L.,Crazy in Alabama,$0.50 ,,,,,($0.50),
2-Aug-10,Walled Lake P.L.,Bankruptcy of our Nation,$0.50 ,,,,,($0.50),
2-Aug-10,Walled Lake P.L.,The Language of Threads,$0.50 ,,,,,($0.50),
2-Aug-10,Walled Lake P.L.,Fall on your knees,$0.50 ,,,,,($0.50),
2-Aug-10,Walled Lake P.L.,Confessions of A Shopaholic,$0.50 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.40 ,
2-Aug-10,Walled Lake P.L.,Red Square,$0.50 ,$4.99 ,$2.64 ,$0.75 ,$2.38 ,$4.00 ,
2-Aug-10,Walled Lake P.L.,Dangerous Women,$0.50 ,,,,,($0.50),
2-Aug-10,Walled Lake P.L.,Paperback Writer,$0.50 ,$0.00 ,($3.49),$0.00 ,$2.38 ,($6.37),
2-Aug-10,Walled Lake P.L.,The Giver,$0.50 ,$2.74 ,$2.64 ,$0.41 ,$1.73 ,$2.74 ,
2-Aug-10,Walled Lake P.L.,Surrender,$0.50 ,,,,,($0.50),
2-Aug-10,Salvation Army Walled Lake,Pablo Picasso,$0.35 ,,,,,($0.35),Not Listed yet. Submitted Catalog addition. 
2-Aug-10,Salvation Army Walled Lake,Planning your Pregnancy and Birth,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,"Strings, Hands, Shadows",$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,The Book of Three,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,A book of Angels,$0.35 ,$0.75 ,$1.67 ,$0.11 ,$1.05 ,$0.91 ,Sold with two other books
2-Aug-10,Salvation Army Walled Lake,Charlotte’s Web,$0.35 ,$1.24 ,$2.64 ,$0.19 ,$2.07 ,$1.27 ,
2-Aug-10,Salvation Army Walled Lake,The Lust Lizard of Melancholy Cove,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,"The Lion, the witch and the Wardrobe",$0.35 ,$1.13 ,$2.64 ,$0.17 ,$1.90 ,$1.35 ,
2-Aug-10,Salvation Army Walled Lake,"The Lion, the witch and the Wardrobe: The Quest for Aslan",$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,Women and Children Last,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,Honolulu Play-Off,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,Pearl,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,Things Change,$0.35 ,$1.49 ,$2.64 ,$0.22 ,$2.38 ,$1.18 ,
2-Aug-10,Salvation Army Walled Lake,Saint Genet,$0.35 ,$1.88 ,$2.64 ,$0.28 ,$2.77 ,$1.12 ,
2-Aug-10,Salvation Army Walled Lake,Working with the Law,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,Harry Potter and the Chamber of Secrets,$0.35 ,$1.49 ,$2.64 ,$0.22 ,$2.38 ,$1.18 ,
2-Aug-10,Salvation Army Walled Lake,Peace like a River,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
2-Aug-10,Salvation Army Walled Lake,Distant Neighbors,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,Chicken Soup for the Teenage Soul on Love and Friendship,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.77 ,$0.16 ,
2-Aug-10,Salvation Army Walled Lake,Just Give me a little piece of Quiet,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,Stargate,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,Through the Safety Net,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,The Reader,$0.35 ,$0.75 ,$1.92 ,$0.11 ,$1.39 ,$0.82 ,
2-Aug-10,Salvation Army Walled Lake,The Alchemist’s Daughter,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,Testing the Current,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,The City of Ember,$0.35 ,$1.49 ,$2.64 ,$0.22 ,$2.38 ,$1.18 ,
2-Aug-10,Salvation Army Walled Lake,Island Intrigue,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,Omerta,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,No Place Like Home,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,The Baby-sitter 2,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,Weetzie Bat,$0.35 ,$2.85 ,$2.64 ,$0.43 ,$1.90 ,$2.81 ,
2-Aug-10,Salvation Army Walled Lake,Love Underground,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,The Crucible,$0.35 ,$2.49 ,$2.64 ,$0.37 ,$1.73 ,$2.68 ,
2-Aug-10,Salvation Army Walled Lake,How to Deal,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
2-Aug-10,Salvation Army Walled Lake,S.O.S. Titanic,$0.35 ,,,,,($0.35),
2-Aug-10,Salvation Army Walled Lake,The Seance,$0.35 ,,,,,($0.35),
,,,$19.60 ,$29.47 ,$44.90 ,$4.40 ,$41.94 ,$8.43 ,
4-Aug-10,White Lake P.L.,The Enchantress of Florence,$0.50 ,$1.99 ,$2.64 ,$0.30 ,$2.38 ,$1.45 ,
4-Aug-10,White Lake P.L.,The X-Files: Ground Zero,$0.50 ,,,,,($0.50),
4-Aug-10,White Lake P.L.,Tinker Tailor Soldier Spy,$0.50 ,$4.99 ,$2.64 ,$0.75 ,$2.38 ,$4.00 ,
4-Aug-10,White Lake P.L.,Saturday,$0.50 ,$2.74 ,$2.64 ,$0.41 ,$2.38 ,$2.09 ,
4-Aug-10,White Lake P.L.,Falling Leaves,$0.50 ,$1.45 ,$2.64 ,$0.22 ,$2.38 ,$0.99 ,
4-Aug-10,White Lake P.L.,The Perfect Storm,$0.50 ,$0.75 ,$2.64 ,$0.11 ,$2.07 ,$0.71 ,
4-Aug-10,White Lake P.L.,Star Wars: Survivor’s Quest,$0.50 ,,,,,($0.50),
4-Aug-10,White Lake P.L.,Thunderhead,$0.50 ,$1.03 ,$2.64 ,$0.15 ,$2.41 ,$0.61 ,
4-Aug-10,White Lake P.L.,X-Men: Gamma Quest Book 1,$0.50 ,,,,,($0.50),
4-Aug-10,White Lake P.L.,The X-Factor,$0.50 ,,,,,($0.50),
4-Aug-10,Commerce P.L.,The Year of Magical Thinking,$0.50 ,$0.95 ,$2.64 ,$0.14 ,$2.38 ,$0.57 ,
4-Aug-10,Commerce P.L.,American Lightning,$0.50 ,$3.99 ,$2.64 ,$0.60 ,$2.38 ,$3.15 ,
4-Aug-10,Commerce P.L.,Like water for Chocolate,$0.50 ,$3.99 ,$3.07 ,$0.60 ,$2.38 ,$3.58 ,
4-Aug-10,Commerce P.L.,Chinese Fortune Sticks,$0.50 ,,,,,($0.50),
4-Aug-10,Commerce P.L.,Point to Point Navigaion: Gore Vidal,$1.00 ,,,,,($1.00),
4-Aug-10,Salvation Army White Lake,The Magicians,$0.25 ,$4.99 ,$5.24 ,$0.75 ,$5.60 ,$3.63 ,
4-Aug-10,Salvation Army White Lake,Gerald’s Game,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Engines of Tomorrow,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Sex ED,$0.25 ,,,,,($0.25),Not Listed yet
4-Aug-10,Salvation Army White Lake,When Students have Power,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,The MIT Guide To Science and Engineering Communication,$0.25 ,$8.99 ,$3.07 ,$1.35 ,$2.77 ,$7.69 ,
4-Aug-10,Salvation Army White Lake,When Nietzsche Wept,$0.25 ,$3.89 ,$2.64 ,$0.58 ,$2.77 ,$2.93 ,
4-Aug-10,Salvation Army White Lake,North American Auto Unions in Crisis,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,The Shipping News,$0.25 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.65 ,
4-Aug-10,Salvation Army White Lake,Chicken Soup for the Woman Golfer’s Soul,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,The World According to Garp,$0.25 ,$2.99 ,$2.64 ,$0.45 ,$2.38 ,$2.55 ,
4-Aug-10,Salvation Army White Lake,Get out of my Life,$0.25 ,$1.17 ,$2.64 ,$0.18 ,$2.38 ,$1.00 ,
4-Aug-10,Salvation Army White Lake,The Archaeology of Knowledge,$0.25 ,$3.49 ,$2.64 ,$0.52 ,$2.38 ,$2.98 ,
4-Aug-10,Salvation Army White Lake,The Evolution of Jane,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Catalyst,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,The Woman who Walked into Doors,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,What Lokes Like Crazy on an Ordinary Day...,$0.25 ,$0.83 ,$2.64 ,$0.12 ,$2.38 ,$0.72 ,
4-Aug-10,Salvation Army White Lake,Theodora Twist,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,The Guernsey Literary and Potato Peel Pie Society,$0.25 ,$4.45 ,$2.64 ,$0.67 ,$2.38 ,$3.79 ,
4-Aug-10,Salvation Army White Lake,When Bad Things Happen to Good People,$0.25 ,$0.98 ,$5.20 ,$0.15 ,$2.87 ,$2.91 ,
4-Aug-10,Salvation Army White Lake,Dr. Atkins’ New Diet Revolution,$0.25 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.65 ,
4-Aug-10,Salvation Army White Lake,Rose in Bloom,$0.25 ,$1.34 ,$2.64 ,$0.20 ,$2.38 ,$1.15 ,
4-Aug-10,Salvation Army White Lake,Focus Organization Productivity,$0.25 ,,,,,($0.25),"Autographed copy. Not yet listed, submitted catalog addition. "
4-Aug-10,Salvation Army White Lake,After by Prose,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Heart of Darkness,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Three Arguments against whole language and why they are wrong,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Shooter,$0.25 ,$1.99 ,$2.64 ,$0.30 ,$2.24 ,$1.84 ,
4-Aug-10,Salvation Army White Lake,Albert Einstein: Childhood of famous americans,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Wringer,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Accidental Empires,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,I Know why the caged bird Sings,$0.25 ,$0.89 ,$2.64 ,$0.13 ,$2.07 ,$1.08 ,
4-Aug-10,Salvation Army White Lake,A River runs through it,$0.25 ,$2.99 ,$2.64 ,$0.45 ,$1.90 ,$3.03 ,
4-Aug-10,Salvation Army White Lake,Evolution,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Brute Orbits,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,THe Crush II,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,The Effect of Gamma Rays on Main-in-the-moon Marigolds,$0.25 ,$2.99 ,$2.64 ,$0.45 ,$1.56 ,$3.37 ,
4-Aug-10,Salvation Army White Lake,The Priestly Sins,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,The BFG,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Edith Wharton - Ethan Frome,$0.25 ,$3.19 ,$2.64 ,$0.48 ,$1.73 ,$3.37 ,
4-Aug-10,Salvation Army White Lake,The Hostage,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Dicey's Song,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Subterranean,$0.25 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.65 ,
4-Aug-10,Salvation Army White Lake,The Glorious Cause,$0.25 ,$2.99 ,$2.64 ,$0.45 ,$2.38 ,$2.55 ,
4-Aug-10,Salvation Army White Lake,Johnny Got His Gun,$0.25 ,$1.55 ,$2.64 ,$0.23 ,$1.90 ,$1.81 ,
4-Aug-10,Salvation Army White Lake,Touch by Elmore Leonard,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,The Overcoat and the Nose,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,"Bon Voyage, Mr. President",$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,The Subterraneans,$0.25 ,$1.76 ,$2.64 ,$0.26 ,$1.90 ,$1.99 ,
4-Aug-10,Salvation Army White Lake,Metro Girl,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,Twelve Sharp,$0.25 ,,,,,($0.25),
4-Aug-10,Salvation Army White Lake,The Appeal,$0.25 ,,,,,($0.25),
,,,$20.50 ,$75.60 ,$85.22 ,$11.33 ,$72.25 ,$56.74 ,
5-Aug-10,Salvation Army Tel-Joy,Billiiards: The Official Rules and Records Book,$0.99 ,,,,,($0.99),
5-Aug-10,Salvation Army Tel-Joy,Western Wind,$0.99 ,$49.99 ,$2.64 ,$7.50 ,$2.77 ,$41.37 ,
5-Aug-10,Salvation Army Tel-Joy,The prostate Book,$0.99 ,,,,,($0.99),
5-Aug-10,Salvation Army Tel-Joy,The Diving Bell and the Butterfly,$0.99 ,$3.04 ,$2.64 ,$0.46 ,$2.07 ,$2.16 ,
5-Aug-10,Salvation Army Tel-Joy,The Broken Spears,$0.99 ,$0.98 ,$2.64 ,$0.15 ,$2.38 ,$0.10 ,
5-Aug-10,Salvation Army Tel-Joy,The Life and Lore of the Elephant,$0.99 ,,,,,($0.99),
5-Aug-10,Salvation Army Tel-Joy,Life of PI,$0.99 ,$0.99 ,$2.64 ,$0.15 ,$2.38 ,$0.11 ,
5-Aug-10,Salvation Army Tel-Joy,Smitten,$0.99 ,,,,,($0.99),
5-Aug-10,Salvation Army Garden City,The Red Pony,$1.26 ,$1.49 ,$2.64 ,$0.22 ,$1.56 ,$1.09 ,
5-Aug-10,Salvation Army Garden City,Three Junes,$1.26 ,,,,,($1.26),
5-Aug-10,Salvation Army Garden City,The 8th Confession,$1.26 ,$2.49 ,$2.64 ,$0.37 ,$2.38 ,$1.12 ,
5-Aug-10,Salvation Army Garden City,Behind the Veil,$1.26 ,$4.24 ,$5.20 ,$0.64 ,$5.95 ,$1.59 ,
5-Aug-10,Salvation Army Garden City,The Power of Protocols: An Educator’s Guide to Better Practice,$1.26 ,$9.99 ,$2.64 ,$1.50 ,$2.38 ,$7.49 ,
5-Aug-10,Salvation Army Livonia,A Very Long Engagement,$0.65 ,,,,,($0.65),
5-Aug-10,Salvation Army Livonia,The one from the Other,$0.65 ,$1.35 ,$2.64 ,$0.20 ,$2.38 ,$0.76 ,
5-Aug-10,Salvation Army Livonia,Sisters of the Raven,$0.65 ,,,,,($0.65),
5-Aug-10,Salvation Army Livonia,The Coming Generational Storm,$0.65 ,$1.57 ,$2.64 ,$0.24 ,$2.38 ,$0.94 ,
5-Aug-10,Salvation Army Redford,Nights In Rodanthe,$0.44 ,$1.19 ,$3.07 ,$0.18 ,$2.38 ,$1.26 ,
5-Aug-10,Salvation Army Redford,The Princes of Ireland,$0.44 ,$0.75 ,$2.64 ,$0.11 ,$2.77 ,$0.07 ,
5-Aug-10,Salvation Army Redford,A Woman in Jerusalem,$0.44 ,,,,,($0.44),
5-Aug-10,Salvation Army Redford,The Best American Short Stories 2009,$0.44 ,$4.95 ,$2.64 ,$0.74 ,$2.38 ,$4.03 ,
5-Aug-10,Salvation Army Redford,All Summer Long,$0.44 ,,,,,($0.44),
5-Aug-10,Salvation Army Redford,The Boleyn Inheritance,$0.44 ,$0.75 ,$2.64 ,$0.11 ,$2.77 ,$0.07 ,
5-Aug-10,Salvation Army Redford,Water for Elephants,$0.44 ,$3.49 ,$2.64 ,$0.52 ,$2.38 ,$2.79 ,
5-Aug-10,Salvation Army Redford,Protect and Defend,$0.44 ,$1.37 ,$2.64 ,$0.21 ,$2.38 ,$0.98 ,
,,,$20.35 ,$88.63 ,$45.23 ,$13.30 ,$41.69 ,$58.52 ,
8-Aug-10,Nate’s Books,The Brethren,$0.00 ,,,,,$0.00 ,Hardcover
8-Aug-10,Nate’s Books,The Celestine Prophecy,$0.00 ,$1.92 ,$3.07 ,$0.29 ,$2.77 ,$1.93 ,
8-Aug-10,Nate’s Books,Race to Incarcerate,$0.00 ,$4.99 ,$3.07 ,$0.75 ,$2.38 ,$4.93 ,
8-Aug-10,Nate’s Books,The Notebook,$0.00 ,,,,,$0.00 ,Trade size paperback
8-Aug-10,Nate’s Books,Queen Bees and Wannabes,$0.00 ,$0.88 ,$2.64 ,$0.13 ,$2.38 ,$1.01 ,
8-Aug-10,Nate’s Books,Sperm Wars,$0.00 ,$8.99 ,$2.64 ,$1.35 ,$2.38 ,$7.90 ,
8-Aug-10,Nate’s Books,The Testament,$0.00 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.90 ,
8-Aug-10,Nate’s Books,Web of Love,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,A woman Betrayed,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,A Painted House,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Tell me your dreams,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Men who hate women and the women who love them,$0.00 ,$1.99 ,$2.64 ,$0.30 ,$2.24 ,$2.09 ,
8-Aug-10,Nate’s Books,Tom Clancy’s Splinter Cell Conviction,$0.00 ,$0.99 ,$2.64 ,$0.15 ,$2.58 ,$0.90 ,
8-Aug-10,Nate’s Books,Plague Ship,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,The Man who Listens to Horses,$0.00 ,$1.09 ,$2.64 ,$0.16 ,$2.24 ,$1.33 ,
8-Aug-10,Nate’s Books,Summer in Eclipse Bay,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Widow’s Kiss,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Baby Love,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,The Real Mother,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Dance of the Gods,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,"Healthy Teens, Body and soul",$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,War and Genocide,$0.00 ,$7.99 ,$2.64 ,$1.20 ,$2.38 ,$7.05 ,
8-Aug-10,Nate’s Books,Black Rage: Confronts the Law,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Getting to Maybe,$0.00 ,$14.99 ,$2.64 ,$2.25 ,$2.77 ,$12.61 ,
8-Aug-10,Nate’s Books,"Little Man, What Now?",$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Novelties and Souvenirs,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Between Dignity and Despair,$0.00 ,$8.99 ,$2.64 ,$1.35 ,$2.38 ,$7.90 ,
8-Aug-10,Nate’s Books,Contempt of Court,$0.00 ,$6.49 ,$2.64 ,$0.97 ,$2.38 ,$5.78 ,
8-Aug-10,Nate’s Books,Hatchet,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Richard II,$0.00 ,$2.49 ,$2.64 ,$0.37 ,$2.38 ,$2.38 ,
8-Aug-10,Nate’s Books,The Outsider,$0.00 ,$4.49 ,$2.64 ,$0.67 ,$2.38 ,$4.08 ,
8-Aug-10,Nate’s Books,1993 Sports Almanac,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Webster’s Italian Dictionary,$0.00 ,$4.39 ,$5.20 ,$0.66 ,$5.60 ,$3.33 ,
8-Aug-10,Nate’s Books,Getting to Yes,$0.00 ,$2.99 ,$2.64 ,$0.45 ,$2.24 ,$2.94 ,
8-Aug-10,Nate’s Books,"Girl, Interrupted",$0.00 ,$2.26 ,$2.64 ,$0.34 ,$2.38 ,$2.18 ,
8-Aug-10,Nate’s Books,Nobody Nowhere,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,The Magic Handbook,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Face-Off,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Tight End,$0.00 ,$1.49 ,$2.64 ,$0.22 ,$2.07 ,$1.84 ,
8-Aug-10,Nate’s Books,Ice Magic,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,The Kid who only hit homers,$0.00 ,$1.09 ,$2.64 ,$0.16 ,$2.24 ,$1.33 ,
8-Aug-10,Nate’s Books,soccer Halfback,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,1974-75 Official American Basketball Association Guide,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Shiloh,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Windcatcher,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Sideways Stories from Wayside School,$0.00 ,$0.75 ,$1.92 ,$0.11 ,$1.19 ,$1.37 ,Sold with Sorcerer’s Stone
8-Aug-10,Nate’s Books,Shaquille O’Neal and Larry Johnson,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Danger in Quicksand swamp,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Wayside school is falling down,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,The Yellow Wall-Paper,$0.00 ,$1.98 ,$2.64 ,$0.30 ,$1.56 ,$2.76 ,
8-Aug-10,Nate’s Books,101 Wacky State Jokes,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Area 51: The Mission,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,The Story of My Life - Helen Keller,$0.00 ,$0.75 ,$2.64 ,$0.11 ,$1.90 ,$1.38 ,
8-Aug-10,Nate’s Books,The King of Torts,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Halloween Party,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,The New Boy,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Super Bowl,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,The Adventure of Huckleberry Finn,$0.00 ,,,,,$0.00 ,
8-Aug-10,Nate’s Books,Drinking: A Love Story,$0.00 ,$6.99 ,$2.64 ,$1.05 ,$2.38 ,$6.20 ,
,Amount to Pay to Nate = ,$40 ,$0.00 ,$89.73 ,$63.42 ,$13.45 ,$55.58 ,$84.12 ,Splitting the profit 50/50 with Nate.
11-Aug-10,Salvation Army Keego,Einstein’s Bridge,$0.35 ,,,,,$2.14 ,
11-Aug-10,Salvation Army Keego,Romeo and Juliet: Folgers Library,$0.35 ,$2.49 ,$2.64 ,$0.37 ,$2.07 ,$2.34 ,
11-Aug-10,Salvation Army Keego,The South Beach Diet Good Fats/Good Carbs Guide,$0.35 ,,,,,($0.35),
11-Aug-10,Salvation Army Keego,The Five People You Meet in Heaven,$0.35 ,$2.07 ,$2.64 ,$0.31 ,$2.38 ,$1.67 ,
11-Aug-10,Salvation Army Keego,Local Girls,$0.35 ,,,,,($0.35),
11-Aug-10,Salvation Army Keego,Consequences,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.58 ,$0.35 ,
11-Aug-10,Salvation Army Keego,Reservation Blues,$0.35 ,$3.89 ,$2.64 ,$0.58 ,$2.38 ,$3.22 ,
11-Aug-10,Salvation Army Keego,Healing Words,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
11-Aug-10,Salvation Army Keego,The Everything Jewish Wedding Book,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.77 ,$0.16 ,
11-Aug-10,Salvation Army Walled Lake,Love in the time of Cholera,$0.26 ,$1.98 ,$2.64 ,$0.30 ,$2.38 ,$1.68 ,
11-Aug-10,Salvation Army Walled Lake,Love in the time of Cholera,$0.26 ,$1.98 ,$2.64 ,$0.30 ,$2.38 ,$1.68 ,
11-Aug-10,Salvation Army Walled Lake,The Heart is a Lonely Hunter,$0.26 ,$1.01 ,$2.64 ,$0.15 ,$2.38 ,$0.86 ,
11-Aug-10,Salvation Army Walled Lake,American Casanova,$0.26 ,,,,,($0.26),
11-Aug-10,Salvation Army Walled Lake,Headlong,$0.26 ,,,,,($0.26),
11-Aug-10,Salvation Army Walled Lake,The Curious incident of the dog in the night-time,$0.26 ,$4.95 ,$2.64 ,$0.74 ,$2.38 ,$4.21 ,
